ano,experiencia,contrato,cargo,salario,moeda,salario_em_usd,residencia,tipo_trabalho,localizacao_empresa,tamanho_empresa,residencia_iso3
2024,Pleno,Integral,Data Scientist,64800,EUR,72000,NL,Presencial,NL,Média,NLD
2024,Pleno,Integral,Data Scientist,212800,USD,212800,US,Presencial,US,Grande,USA
2024,Pleno,Integral,Data Scientist,125500,USD,125500,US,Presencial,US,Grande,USA
2024,Senior,Integral,Data Scientist,244000,USD,244000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,177000,USD,177000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,244000,USD,244000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,177000,USD,177000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,155000,USD,155000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,124000,USD,124000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,215000,USD,215000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,215000,USD,215000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,240000,USD,240000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,187000,USD,187000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,216000,USD,216000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,135000,USD,135000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,164000,USD,164000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,147000,USD,147000,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,208800,USD,208800,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,98300,USD,98300,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,84400,USD,84400,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,84400,USD,84400,US,Remoto,US,Média,USA
2024,Junior,Integral,Data Scientist,174600,USD,174600,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,81900,USD,81900,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,160200,USD,160200,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,88700,USD,88700,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,137000,USD,137000,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,60400,USD,60400,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,181700,USD,181700,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,131061,USD,131061,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,220000,USD,220000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,96600,USD,96600,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,176000,USD,176000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,136000,USD,136000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,155800,USD,155800,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,72100,USD,72100,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,290000,USD,290000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,144000,USD,144000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,312867,USD,312867,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,167538,USD,167538,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,240000,USD,240000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,144000,USD,144000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,312444,USD,312444,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,167111,USD,167111,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,219200,USD,219200,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,162400,USD,162400,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,140000,USD,140000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,90000,USD,90000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,175000,USD,175000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,148750,USD,148750,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,175000,USD,175000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,148750,USD,148750,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,271033,USD,271033,CA,Presencial,CA,Média,CAN
2024,Senior,Integral,Data Scientist,184796,USD,184796,CA,Presencial,CA,Média,CAN
2024,Pleno,Integral,Data Scientist,102858,USD,102858,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,68552,USD,68552,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,97200,USD,97200,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,81300,USD,81300,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,114400,USD,114400,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,95700,USD,95700,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,112300,USD,112300,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,93700,USD,93700,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,132100,USD,132100,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,110200,USD,110200,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,210000,USD,210000,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,180000,USD,180000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,206800,USD,206800,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,97500,USD,97500,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,193000,USD,193000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,147645,USD,147645,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,250800,USD,250800,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,167200,USD,167200,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,142000,USD,142000,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,109000,USD,109000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,281000,USD,281000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,206000,USD,206000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,199700,USD,199700,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,165100,USD,165100,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,188500,USD,188500,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,165100,USD,165100,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,188500,USD,188500,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,165100,USD,165100,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,158100,USD,158100,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,138500,USD,138500,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,181000,USD,181000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,181000,USD,181000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,149000,USD,149000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,149000,USD,149000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,176000,USD,176000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,136000,USD,136000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,201650,USD,201650,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,124600,USD,124600,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,257600,USD,257600,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,146000,USD,146000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,206800,USD,206800,US,Presencial,US,Grande,USA
2024,Senior,Integral,Data Scientist,97500,USD,97500,US,Presencial,US,Grande,USA
2024,Pleno,Integral,Data Scientist,115000,USD,115000,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,90500,USD,90500,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,186000,USD,186000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,167000,USD,167000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,130000,USD,130000,US,Remoto,US,Média,USA
2024,Junior,Integral,Data Scientist,130500,USD,130500,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,116000,USD,116000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,177300,USD,177300,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,136300,USD,136300,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,135200,USD,135200,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,72800,USD,72800,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,253430,USD,253430,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,212780,USD,212780,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,217000,USD,217000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,158000,USD,158000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,223000,USD,223000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,160000,USD,160000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,223000,USD,223000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,160000,USD,160000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,185000,USD,185000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,175000,USD,175000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,250000,USD,250000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,145000,USD,145000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,395000,USD,395000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,201000,USD,201000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,312866,USD,312866,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,167537,USD,167537,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,177777,USD,177777,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,114000,USD,114000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,196900,USD,196900,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,175420,USD,175420,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,251600,USD,251600,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,120100,USD,120100,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,199500,USD,199500,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,86700,USD,86700,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,223500,USD,223500,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,109100,USD,109100,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,190000,USD,190000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,175000,USD,175000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,190000,USD,190000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,175000,USD,175000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,190000,USD,190000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,175000,USD,175000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,190000,USD,190000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,175000,USD,175000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,190000,USD,190000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,175000,USD,175000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,190000,USD,190000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,175000,USD,175000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,190000,USD,190000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,175000,USD,175000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,190000,USD,190000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,175000,USD,175000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,134561,USD,134561,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,79154,USD,79154,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,295000,USD,295000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,158000,USD,158000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,395280,USD,395280,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,201000,USD,201000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,395280,USD,395280,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,176355,USD,176355,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,228000,USD,228000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,136800,USD,136800,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,220000,USD,220000,EG,Presencial,EG,Média,EGY
2024,Senior,Integral,Data Scientist,96600,USD,96600,EG,Presencial,EG,Média,EGY
2024,Pleno,Integral,Data Scientist,117480,USD,117480,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,78320,USD,78320,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,185000,USD,185000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,100000,USD,100000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,166000,USD,166000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,104000,USD,104000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,106890,USD,106890,CA,Presencial,CA,Média,CAN
2024,Pleno,Integral,Data Scientist,88566,USD,88566,CA,Presencial,CA,Média,CAN
2024,Senior,Integral,Data Scientist,242650,USD,242650,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,157550,USD,157550,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,140000,USD,140000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,140000,USD,140000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,259000,USD,259000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,164509,USD,164509,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,119200,USD,119200,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,86600,USD,86600,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,246000,USD,246000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,210000,USD,210000,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,114400,USD,114400,US,Remoto,US,Média,USA
2024,Junior,Integral,Data Scientist,69690,USD,69690,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,164314,USD,164314,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,68405,USD,68405,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,176000,USD,176000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,158400,USD,158400,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,176000,USD,176000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,158400,USD,158400,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,221500,USD,221500,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,153000,USD,153000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,280000,USD,280000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,200000,USD,200000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,221500,USD,221500,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,153000,USD,153000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,241500,USD,241500,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,156000,USD,156000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,137300,USD,137300,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,137300,USD,137300,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,137300,USD,137300,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,137300,USD,137300,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,137300,USD,137300,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,137300,USD,137300,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,161500,USD,161500,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,161500,USD,161500,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,310270,USD,310270,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,239080,USD,239080,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,227000,USD,227000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,192780,USD,192780,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,164000,USD,164000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,147000,USD,147000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,242000,USD,242000,CA,Presencial,CA,Média,CAN
2024,Senior,Integral,Data Scientist,215000,USD,215000,CA,Presencial,CA,Média,CAN
2024,Pleno,Integral,Data Scientist,228000,USD,228000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,136800,USD,136800,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,232000,USD,232000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,130000,USD,130000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,332000,USD,332000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,153000,USD,153000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,99000,USD,99000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,95000,USD,95000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,120000,USD,120000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,100000,USD,100000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,258750,USD,258750,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,191250,USD,191250,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,170000,USD,170000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,150000,USD,150000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,71000,CAD,54615,CA,Presencial,CA,Média,CAN
2024,Pleno,Integral,Data Scientist,71000,CAD,54615,CA,Presencial,CA,Média,CAN
